__Title__,__URL__,Image Subject,Penn Archival Type,Penn Archival Folder Number,Penn Archival Image Number,Penn Archival Box Number,Penn Archival Image Label,Transcription,Field Number,Transcribed Context,Transcribed Measurements,Transcribed Legrain Category,Legrain Card Includes Photo,Legrain Card Includes Drawing,Penn Archival Card Number,Transcribed Museum Number,Field Photo Number,Transcribed Catalogue Number,Title,Description (Media Properties),Date,Author,Publisher,Publication place,Volume,Journal,Editors,Title of Article,Issue,Citation,Pages
8732,http://www.ur-online.org/media_item/181760/
PH,http://www.ur-online.org/media_item/189440/,Travel; People; Female; Male; Western Visitors; Children,PH,F02,005a,B17,LP107
F46,http://www.ur-online.org/media_item/189952/,,,F46,,B08,,Fr_t-Fem. waist up w. Drab,1136,Dq.,39 mm,Nude Fem-H_d-raised,No,Yes,C027
F00A,http://www.ur-online.org/media_item/191232/,,,F00A,,B08,,Fr_t Fem. Fig. clasp_d,U. 100,TTA,,Nude Clasp_d,No,Yes,C008
F05,http://www.ur-online.org/media_item/191488/,,,F05,,B08,,Spouted clay vase. Incised (=Granny),10183,PG. 778,"h. 360mm
Rim 90
Base 70",Spout_d Vase - Granny,No,No,C011,17249,of Enlarg_t
F13,http://www.ur-online.org/media_item/192768/,,,F13,,B08,,"Buff clay. Beard_d man- Brok at knees
Nude- Bell. Ityphallic- Holds 2 palms? 
Like armed god- but no horned milk.",1782,Dq.,84x29mm,"Nude, worshiper carrying palms (? handles with markings?) - Double rope belt",No,No,C004,15630,(174)=190,107
F20,http://www.ur-online.org/media_item/193024/,,,F20,,B08,,"Drab
Head only-mitre & beard.",3063,Dq.,,Armed god-Bull's ears,No,Yes,C045,,,
F29,http://www.ur-online.org/media_item/193280/,,,F29,,B08,,"Stool model
Sq. seat w cane centre.
2 legs broken",18263,Dq.,20x40,Stool,No,No,C024,,,
F39,http://www.ur-online.org/media_item/193536/,,,F39,,B08,,"Shoulders- 
Necklace-
Kaunakes robe with sleeves covering arms.",,,,,No,No,C007,,,
Ur Excavation Volumes Provisional,http://www.ur-online.org/media_item/1/,,,,,,,,,,,,,,,,,,Ur Excavation Volumes Provisional
8477,http://www.ur-online.org/media_item/181505/,,,,,,,,,,,,,,,,,,
8733,http://www.ur-online.org/media_item/181761/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189441/,Travel; Landscape; Sheep or Goat/s; Arabs; Car; Mountain; Tree,PH,F02,005b,B17,LP108,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189953/,,,F46,,B08,,Nude Fem. clasp_d Head & Feet miss_g. Neckl. waist bangles. Between breasts a rosette on either side a vertical post(?) decorated at intervals w. a rosette.,7670,Dq.,w. 32.,Nude clasp_d-Rosettes,No,Yes,C028,,,,
F00A,http://www.ur-online.org/media_item/191233/,,,F00A,,B08,,Nude Fem. clasp_d over breast (prayer?) Head & feet miss_g,6948,KP.S,W. 50,Nude clasp_d,No,Yes,C009,,,,
F05,http://www.ur-online.org/media_item/191489/,,,F05,,B08,,"CF. Englarg_d 
Clay offe_g table",8245,"TTE 
PG.","d. 310 mm
h. 350
d. foot 290",Offer table,No,No,C012,17310,843,,
F13,http://www.ur-online.org/media_item/192769/,,,F13,,B08,,"about Loins - supporting a sheath on front-Long beard-braided-Turban or hairband. Feet broken off.
Moulded.",,,,,No,No,C004A,,,,
F20,http://www.ur-online.org/media_item/193025/,,,F20,,B08,,"Beard_d man, horn_d cap, hold_g
2 objects against sh. (Cairid fashion)
Flounc_d skirt. Mended-Whitish",1007.,Dq.,140mm,Armed-god,No,No,C046,,,,
F29,http://www.ur-online.org/media_item/193281/,,,F29,,B08,,Stool w. wicker work seat.,18707,Dq.,"Circ. 35
h. 25",Stool,No,No,C025,,,,
F39,http://www.ur-online.org/media_item/193537/,,,F39,,B08,,TC. relief Fr_t below waist. seated godess,1113,Railway Site,55mm,seat_d-Kaunakes,No,No,C008,31-16-910,,,
8734,http://www.ur-online.org/media_item/181762/,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189442/,Travel; Landscape; Sheep or Goat/s; Arabs; Tree; Village,PH,F02,005c,B17,LP109,,,,,,,,,,,,
F46,http://www.ur-online.org/media_item/189954/,,,F46,,B08,,TC. relief. Nude fem. w. snood % neckl. H. clasp_d on breast Bold model_g Broken off at waist,16485,Dq.,h. 52mm,Nude clasp_d,Yes,No,C029,,1861,,
F00A,http://www.ur-online.org/media_item/191234/,,,F00A,,B08,,Mould_d Fr_t waist down. Fem.-Lower end turn_d up. creamy,1148,Dq.,l. 57,Nude Fem.,No,Yes,C010,,,,
F05,http://www.ur-online.org/media_item/191490/,,,F05,,B08,,cf Enlarg_d clay offer_g table,10748,PG. 895,,offer table,No,No,C013,B17245,,252,
F13,http://www.ur-online.org/media_item/192770/,,,F13,,B08,,"Mould_d broken below knees.
Beard_d fig. w. plait_d locks.
hold_g emblem in each. hand.",1329,Dq.,h.85,,Yes,No,C005,15630,(174=) 190,,
F20,http://www.ur-online.org/media_item/193026/,,,F20,,B08,,"Stand_g god, beard_d, horn_d cap
hold_g weapons.",18967,Brought in,h.70.,Armed god,No,No,C047,,,,
F29,http://www.ur-online.org/media_item/193282/,,,F29,,B08,,Stool w. wicker- work seat.,18708,Dq.,30x95 Circ.,Stool,No,No,C026,,,,
F39,http://www.ur-online.org/media_item/193538/,,,F39,,B08,,TC. Fig Pinkish ware. Fem. in flounc_d dress w. hands clasped-stal encrusted,3040,Dq.,,Dress_d-clasp_d- no emblem,Yes,No,C009,,421,,
Ur Albums Photo Provisional,http://www.ur-online.org/media_item/3/,,,,,,,,,,,,,,,,,,,Ur Albums Photo Provisional
8479,http://www.ur-online.org/media_item/181507/,,,,,,,,,,,,,,,,,,,
8735,http://www.ur-online.org/media_item/181763/,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189443/,Travel; People; Female; Male; Western Visitors; Modern; Tree,PH,F02,005d,B17,LP,,,,,,,,,,,,,
F00A,http://www.ur-online.org/media_item/191235/,,,F00A,,B08,,"Fem, Lower part trunk & legs only
Fine mould.",2719,,,Nude - clasp_d,No,Yes,C011,,,,,
F05,http://www.ur-online.org/media_item/191491/,,,F05,,B08,,"CF. Enlarg_d

Clay offering table",9237,PG 362,"h. 290
rim 340
base 240",offer table,No,No,C014,17311,,253,,
F13,http://www.ur-online.org/media_item/192771/,,,F13,,B08,,"Fr_t red. mould_d
Head & body. Beard_d man. hold_g whip (?) in rt. h.",1328,Dq,h.47.,"Nude man, holding 
[drawn symbol/also something crossed out]",No,No,C006,,,,,
F32,http://www.ur-online.org/media_item/193411/,,,F32,,B08,,God & god_ss seat_d. S. by s & embracing- Both long flounc_d dress & flat cap.,18711,Y. C. I,100x70,Group entwined- Kaunak,No,No,C034,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189316/,Ur; Archaeology; Ziggurat,PH,F01,004d,B17,LP17,,,,,,,,,,,,,,,,,,,,,,,,
F53,http://www.ur-online.org/media_item/189572/,,,F53,,B08,,"Mud statuette 
w. corn. FKP. 
Below 
pavet.
in
brick
boxes
[back side] Mud statuettes-In burnt brick boxes-close to Temenas wall, below surface, w.corner of KP-Time Sinbalatsu iqbi BC. 650. governor For Asurbanipal

Set upright in boxes made of 3 plane convex bricks.-Banged along wall of each room. open side facing toward middle Of the room. The lid was one of the pavet brick. 

Packed w. frts of bones of small animals or birds-sacrifices to the guardian of the house, installed in sentry boxes below the floor

Fig.of unbaked clay, cast in moulds, and after drying, dipped in white lime, which blurs fine details of moulding; features & folds of dress were roughly painted in black with an occasional touch of red. 
Lime coating nearly all falked away. They are split by crystallization.
-Also four below the floor of the Assyr. builds of Gi-par-ku",6767,,109x47mm,"Nebo type: cross_d hands- Trimmed beard-hair parted, waved, tied w. 2 band, drawn over
[backside] ears, hanging in formal curls over the shoulders Long robe. Fet, arms, fingers, folds painted black &brown over white lime.",No,No,C008,B. 16270 F.,,129,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189828/,,,F57,,B08,,TC. clay pig - Fr_t of head. Reddish,1120,Dq.,l. 40 mm,Pig,Yes,No,C021,,192,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190084/,,,F41,,B08,,TC. Drap_d fem. advanc_g left,17162,Dq.,h. 70mm,Drap_d Fem. R_t extend. Framed[?] L. holds jar?,Yes,No,C003,,1892,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191364/,,,F01A,,B08,,Clay sling bolts. Ball type,13729c,PFT.,25x30mm,Sling bolts,No,No,C008,31-16-585a,,,,,,,,,,,,,,,
F07,http://www.ur-online.org/media_item/192644/,,,F07,,B08,,cp. miniature vase,6664,,,,No,No,C016,16265,,3,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192900/,,,F17,,B08,,"[40 circled upper top note]
Fr_t
Roaring lion's head-Natural. powerful Deep sunken eyes. arched nose, muzzle, nostrils, sharp fangs detailed-Ruffled mane, long tuft behind ears
[The head support a flat piece /arm rest of a chair, or crown, or foot of a deity?) c.2300 BC.]
This is the mane. over eye & ear",6503,Dq.,50x40mm,,Yes,Yes,C018,16260,707,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193156/,,,F25,,B08,,"Young goddess seated sideway on 2 curved square stool built like a gateway with 3 recesses, and a curved in top. ending in projecting crooked corners perhaps padded cushion or rug-
Fine Kaunakes robe- 7 tiers of flocks-
partly covering arms and both shoulders
-half sleeves-
six string choker.
Ah. mitre-Long curls on shoulders 
2 bracelets",,,,,No,No,C004A,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193412/,,,F32,,B08,,"TC. relief. Moon god & consort: seated side by side w. arms round each other- Male beard_d, bonnet- 
fem. hair over forehead, in heavy silk curls- Both flounced skirts. 
Light pink clay",1018,Railw. dig,90mm,Group,No,No,C035,15186,,49,,,,,,,,,,,,,
8609,http://www.ur-online.org/media_item/181637/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189317/,Ur; Archaeology; Desert; Ziggurat,PH,F01,004e,B17,LP18,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189829/,,,F57,,B08,,"A & B [?]
TC. Pig. 
Head miss_g. B. has snout & eye",2939,Dq.,,Pig,No,Yes,C022,,,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190085/,,,F41,,B08,,"Fem. w. head_d., garm_t over l. sh. Rt. arm raised Broken at waist=Drab. Mould_d",1566,Dq.,h. 58,Dress_d Fem-Rt h-raised,No,No,C004,15651,,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191365/,,,F01A,,B08,,Clay sling bolt pear shaped.,15327,"PFT.
level 12.00/12.50",1.40mm,Sling bolt,No,No,C009,31-16-584c,,,,,,,,,,,,,,,
F07,http://www.ur-online.org/media_item/192645/,,,F07,,B08,,,,,,,Yes,No,C016A,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192901/,,,F17,,B08,,"TC. Lion's nozzle in the round-
originally bore traces of reddish paint between ridges. Fr_t Upper portion & part of jaw missing.",15727,"PG's. 
Larsa rubbish",w.105mm,"Lion""s nozzle Round",Yes,No,C019,31-16-756,1553,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193157/,,,F25,,B08,,"Mould_d Red.
Fem. scat_d rt. (=1375).",1757,Dq.,105mm,Seat_d Kaunak-Left Extend_d,No,No,C005,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193413/,,,F32,,B08,,,1018,Dq.,,,Yes,No,C036,15186,,49,,,,,,,,,,,,,
13927,http://www.ur-online.org/media_item/187014/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189318/,Ur; Excavation; Ziggurat; Desert,PH,F01,004f,B17,LP19,,,,,,,,,,,,,,,,,,,,,,,,
F53,http://www.ur-online.org/media_item/189574/,,,F53,,B08,,,6767,,,,No,No,C010,16270B,,125,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189830/,,,F57,,B08,,"Pig - hand moded_d 
Rough - Drab",2523,"SW. of PDW.
Loose in top soil.",50 X 30,Pig,No,Yes,C023,,,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190086/,,,F41,,B08,,"TC. relief. Type. XIII.5. Woman drap_d-advancing left, w r. arm extended-R. hand, and Fig below hips missing.",16974A,Dq.,h. 55mm,Drap_d woman-profile-Rt-extended,No,No,C005,31-43-657,,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191366/,,,F01A,,B08,,Clay bead. imitation of .. core of a shell. with spiral band.,14905,"PFT.
level. 900",1.85mm,Clay bead,No,Yes,C010,31-16-765,,,,,,,,,,,,,,,
F07,http://www.ur-online.org/media_item/192646/,,,F07,,B08,,,,,,,No,No,C017,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192902/,,,F17,,B08,,"Lion's head-
Drab clay. Fr_t Hand model_d
Muzzle only",2522,Dq.,"h.80
w.140",Lions muzzle Round,No,Yes,C020,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193158/,,,F25,,B08,,"Fr_t TC. fig. drab. mould_d
Fem. flounc_d dress-Sitting on
chair in profile (=1375)",1565,Dq.,78x70,"Godd+ss
Seat_d profile-Kaunakes",No,No,C006,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193414/,,,F32,,B08,,"Mould_d plaque
Entwined couple- one hand resting on the other shoulder- 
Both wear kaunakes 7 tiers robe- Covering wife's both shoulders, man's only left shoulder 
One wears turban, wife band tying hair
-rolled scarf-",1018,Dq.,85x52mm,,Yes,No,C037,15186,,49,,,,,,,,,,,,,
8611,http://www.ur-online.org/media_item/181639/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189319/,Ur; Excavation; Ziggurat; Ruin/s; Desert,PH,F01,005a,B17,LP20,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189831/,,,F57,,B08,,"Hand model_d - Rattle

Pig - short fat body. Snout - Piggish eyes and short ears
2 legs broken 
Rough hair incis_d parted on the back 
Still close to wild type - No tusks showing",1443,Dq.,90X60X50 mm,,Yes,No,C024,B.15706,(176-&)192,154,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190087/,,,F41,,B08,,TC. Fig. Fem. standing in long plain robe w. broad girlde. Both hands holding an object at her breast.,18138,NNCF Neo Bab-level.,100mm,Fem-robe belt holds...,No,No,C006,32-40-19,,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191367/,,,F01A,,B08,,Clay bead imitation of shell core,14928,"PFT. E.6.
8.70 to 9.30",100mm,Clay bead,No,No,C011,31-16-764,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192647/,,,F08,,B08,,,,,,,No,No,C000,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192903/,,,F17,,B08,,"[139 circled upper top of note]
TC. plaque relief. Lion passant. Roaring Tail curled.
Only core moulded-Finer details rendered on slip?",656,"Found in rubbish, in trench dug outside temenos wall on sw. side",100x60mm,Lion,No,No,C021,15196,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193159/,,,F25,,B08,,"Buff clay Fig-Seated goddess Facing rt.
Flounced skirt. Rt h. raised. Lt h. holding bottle (no!).",2515,Dq.,,Seat_d Kaunakes-H_d extend,No,No,C007,,391,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193415/,,,F32,,B08,,"Man bearded. 
Wife has long braids, lunate earrings. 
Chocker. 
She seats on right of her man.",,,,,No,No,C037A,,,,,,,,,,,,,,,,
13442,http://www.ur-online.org/media_item/186504/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189320/,Ur; Excavation; Ancient; Ruin/s,PH,F01,005b,B17,LP21,,,,,,,,,,,,,,,,,,,,,,,,
F53,http://www.ur-online.org/media_item/189576/,,,F53,,B08,,"150mm[crossed out due to error]

Found at same place. 

Papsukal-Mud Fig. Traces of white plaster remain. Human bodies with dogs heads, left hand held across chest. rt. arm bent at elbow and held upright.

EAgle headed-genies-4 wings carries cove in the rt. hand &bucket in the left hanging
CF-Jastrow Builders Type 60

CF Nippur CBS. 4552-Four wing_d demon amulet-left down-Rt. raised-suspension ring over head. Human body scorpion tail.",6768,,138x70,,No,No,C011,16271 A,576,1331,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189832/,,,F57,,B08,,,1443,,,,Yes,No,C025,B.15706,,154,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190088/,,,F41,,B08,,Fem. stand_g hold_g object against her breast w. both hands long plain dress Wide belt Plan coiffure.,18094,From Ishan Hama,115,Fem-robe-belt-holds(pot) with both hands.,No,No,C007,,2088,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191368/,,,F01A,,B08,,Clay nail. A. normal type. shaft mostly straight and bent round at the tip which is missing.,14933A,"PFT. D.5.
9.70 to 10.00m",120mm,Nail,No,No,C012,31-16-576,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192648/,,,F08,,B08,,"Votaress w. dress_d hair & headd. 
[Tambourine player]",3293,Dq.,,Nude clasp_d (Heavy neckl.),No,Yes,C001,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192904/,,,F17,,B08,,Lion driven by man.,16411,"A.H.
House 2.",,Lion & driver,No,No,C022,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193160/,,,F25,,B08,,[6422. Field cat.:Fish hook!],6422,,,Seat_d Kaunak-Left Extend,No,No,C008,,709,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193416/,,,F32,,B08,,,1018,,,,Yes,No,C038,15186,,49,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189321/,Ur; Archaeology; Ziggurat,PH,F01,005c,B17,LP22,,,,,,,,,,,,,,,,,,,,,,,,
F53,http://www.ur-online.org/media_item/189577/,,,F53,,B08,,,6768 B,,h. 140 mm,,No,No,C012,16271B,,132,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189833/,,,F57,,B08,,"Pig, clay rattle - Snout broken off 
light clay.",1442,Dq,85 X 50 mm,Pig rattle,No,No,C026,,192,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190089/,,,F41,,B08,,TC. Nude Fem. Hands upon breast-R.T above l. holding cup(?) leg shaped below waist.,6566,From Telleil near Sharif.,125x28x40mm,Dress_d Holds cup,No,No,C008,,708,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191369/,,,F01A,,B08,,B. complete. end bent round - Greenish clay Clay nail,14933B,"PFT. D.5.
9.70 to 10.00m",105mm,Nail,No,No,C013,31-16-577,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192649/,,,F08,,B08,,Fr_t Head of godd_ss (cf. 1236),1237,Dq.,57x41,Head of same (Tambour),No,No,C002,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192905/,,,F17,,B08,,"TC. plaque relief. Lion passant. Mouth open, tail over back.",18620,Dq.,95x65mm,Lion passant,No,No,C023,33-35-58,[Ph. indicated but no #],,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193161/,,,F25,,B08,,"Fr_t Head miss_g
Seat_d god. Full face above, profile
below waist. Rt. arm bent, forearm
cover_d by piece of cloth.
Rt hand holds cresc_t shap_d object & bad against breast.
L. hand held upright-Fingers miss_g Kaunakes skirts in 5 tiers of flounces Long beard.-Long arch_d bare feet
Throne w. middle support betw. legs. & low curv_d back.",6750,TTC,"105x55.
chair h. 50",Seat_d God(?) Kaunak L. extend,No,Yes,C009,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193417/,,,F32,,B08,,"Fr_t relief. Two embracing Fig
(=1308) - Stand_g-carry nothing",1309,Dq,76x55,Group,No,No,C039,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189322/,Ur; Archaeology; Ziggurat,PH,F01,005d,B17,LP,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189834/,,,F57,,B08,,"TC. boar w. strip_d incisions 
legs miss_g",15745,"PG - 
Larsa rubbis",l. 65 mm,pig - boar,No,No,C027,,1547,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190090/,,,F41,,B08,,"Red TC. Fig. Head missing. Woman standing clasped-on pedestal sqaure at front,. rounded at back. Incised wedges on pedestal Thick bell. Long robe. straps over sh.",6420,K.P.S,100x40x20mm,Clasp_d-Bandolier-Bell-Base,No,No,C009,,709,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191370/,,,F01A,,B08,,Clay obj. of uncertain use. pierced through centre.,14954,"PFT.
10 to 10.40mm",,Clay object,No,No,C014,31-16-778,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192650/,,,F08,,B08,,Fr_t head of godd_ss (cf. 1236-7),1238,Dq.,56x47,Head of same,No,No,C003,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192906/,,,F17,,B08,,Fr_t. Lion?,16906,Dq.,60,Lion,No,Yes,C024,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193162/,,,F25,,B08,,"Seat_d god_ss. w.l. hand rais_d
Flounc_d Head & torso only",2630,Dq.,,Seat_d Kaunak-H_d extended,No,Yes,C010,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193418/,,,F32,,B08,,"50
&55
God & god_ss Both long garm_t
w. pleat_d Flounces-each w. arm
about the other. Full face
A. Complete Red clay-
B        ""         White ""-","17127
A.B.",,,Group-Entwined,No,Yes,C040,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189323/,Ur; Archaeology; Desert; Ziggurat,PH,F01,005e,B17,LP,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189835/,,,F57,,B08,,"TC. half of a ram (?) - Hollow inside, made in 2 pieces",15716,"PG. 
Larsa rubbish",h. 72 mm,Pig (? ram) rattle,Yes,No,C028,,1553,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190091/,,,F41,,B08,,C. Fig. drab. model_d Fem. w. cross belt(or bandoliers) legs not indicat_d. Head miss_g,1609,Dq.,h. 74,Dress_d Fem-belt+bandoliers,No,No,C010,,,,,,,,,,,,,,,,
F01A,http://www.ur-online.org/media_item/191371/,,,F01A,,B08,,Bitumen object. Perhaps staff head?,15332 [page ripped],"PFT. 
level. 12.00m.",,Bitumen -,No,No,C015,31-16-551,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192651/,,,F08,,B08,,"TC. Relief. Woman hands clasped below breasts, wearing heavy ruffles, a necklace round neck, aut a headd of 5 large bunches of hair
Lines round the waist.",18612,Dq.,80x45mm,"Nude clasp_d 5 curls 
heavy neckl.",No,No,C004,33-35-23,2231,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192907/,,,F17,,B08,,"Fr_t Plaque relief-Roaring lion's head.
Heavy leather necklace.",1x.Ur [Underlined and indicated where Field # is usually located],,63x45mm,,No,No,C025,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193163/,,,F25,,B08,,"Lower part
Fem., flounc_d skirt, seated on
or carry_g. a large pannier.
In this is crouched a monkey(?)",16283,"A.H.
IV",,Seat_d Kaunak- Monkey,No,Yes,C011,,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193419/,,,F32,,B08,,"God & God_ss id 17127.
Broken off middle",17129,Dq.,50.,Group entwined,No,Yes,C041,,,,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189324/,Ur; People; Katharine Elizabeth Keeling (Woolley); Ruin/s,PH,F01,005f,B17,LP,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189836/,,,F57,,B08,,TC. rattle in shape of a boar,15715,PG. Larsa rubbish.,110 X 50 mm,Boar rattle,No,No,C029,,1553,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190092/,,,F41,,B08,,c. Fig. red. model_d=1609-Head & arms missing,1610,Dq.,h. 44,Idem,No,No,C011,,,,,,,,,,,,,,,,
F02,http://www.ur-online.org/media_item/191372/,,,F02,,B08,,"Red Stratus
SIS N-V Animals
[2 in upper right corner]",,,,,No,No,C000,,,,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192652/,,,F08,,B08,,,,,,,Yes,No,C004A,,,,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192908/,,,F17,,B08,,"Baked clay animal head.
Clay eye inlaid.
Roaring lion (or bellowing camel?)
Sketch",6242,E.,,Lion,No,Yes,C026,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193164/,,,F25,,B08,,"TC. relief. Enthoned Ishtar profile left
Feet on seated lions head. Flounced Kaunakes skirt scalloped at bottom.
Td: 17112:31-43-423.
Seated-Kaunak-H_d extended
Feet on lion",6925,Dq.,"fr_t 65xmm [30mm initially indicated then crossed out]
throne ht. 30
lion 25x20",,No,No,C012,,709,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193420/,,,F32,,B08,,"TC. plaque-salt encrusted.
2 gods in profile, facing one another. God bearded, h. headdress, support an axe?
w. a curved handle, head of axe resting on left sh.-Jewish nose
Both wear Kaunakes skirt
left sh. bare:",7537,Dq.,88mm,Group,Yes,No,C042,,"V.Ur.8.
813",,,,,,,,,,,,,,
PH,http://www.ur-online.org/media_item/189325/,Ur; Excavation; Workers,PH,F01,006a,B17,LP23,,,,,,,,,,,,,,,,,,,,,,,,
F57,http://www.ur-online.org/media_item/189837/,,,F57,,B08,,"Animal rattle. - Head, legs off 

Red clay",1445,Dq.,l. 75 mm,Animal rattle,No,No,C030,,,,,,,,,,,,,,,,
F41,http://www.ur-online.org/media_item/190093/,,,F41,,B08,,"Mould_d TC. Fig. high relief

[box]cf. 1104 20048 ph. 189. ph. 2285 bes hea[all crossed out] Dress_d Fem-clasp[crossed out]",1204,Ur. surf,ht. 93mm,,No,No,C012,,191,,,,,,,,,,,,,,
F00,http://www.ur-online.org/media_item/191117/,,,F00,,B08,,,,,,,No,No,C000,,,,,,,,,,,,,,,,
F02,http://www.ur-online.org/media_item/191373/,,,F02,,B08,,"Fr-t painted fig. Animal - Tiger (or
( sheep?) - Long straight body - Long hanging tail - Hair parted on back. Hanging on either side on long streak of colour green clay w. black bands striped body. very long. head & forelegs missing 
PFT/ level 1250",15354A,,65x35x28mm,Tiger - To paint_d,No,No,C001,31-16-998,"1502
[not on ph.]",,,,,,,,,,,,,,
F08,http://www.ur-online.org/media_item/192653/,,,F08,,B08,,,1552,sic,,,Yes,No,C005,15663,1552,4,,,,,,,,,,,,,
F17,http://www.ur-online.org/media_item/192909/,,,F17,,B08,,"Roaring lion""s head.
Fine hand model_g",8852,From?,80x40:,Lion,No,No,C027,,,,,,,,,,,,,,,,
F25,http://www.ur-online.org/media_item/193165/,,,F25,,B08,,"TC. relief. Type. VI. 12.
Drap_d god_ss seated r. with feet on 2 bull(?)-Head & ch missing",17112,Dq.,70mm,"Seat_d Godd_ss drap_d [v circled]
Feet on lion or bull",No,No,C013,31-43-423,,,,,,,,,,,,,,,
F32,http://www.ur-online.org/media_item/193421/,,,F32,,B08,,,,,,,Yes,No,C042A,,,,,,,,,,,,,,,,
